"index","TS1","TS2","TS3","TS4","TS5","TS6","TS7","TS8","TS9","TS10","TS11","TS12","TS13","TS14","TS15","TS16","TS17","TS18","TS19","TS20","TS21","TS22","TS23","TS24","TS25","TS26","TS27","TS28","TS29","TS30","TS31","TS32","TS33","TS34","TS35","TS36","TS37","TS38","TS39","TS40","TS41","TS42","TS43","TS44","TS45","TS46","TS47","TS48","TS49","TS50","TS51","TS52","TS53","TS54","TS55","TS56","TS57","TS58","TS59","TS60","TS61","TS62","TS63","TS64","TS65","TS66","TS67","TS68","TS69","TS70","TS71","TS72","TS73","TS74","TS75","TS76","TS77","TS78","TS79","TS80","Left_Right","FWD"
9151,-1.2639,-0.84705,-0.73692,-0.64454,-0.57333,-0.557,-0.7147,-0.58737,-0.40879,-0.68421,-0.62213,-0.64035,-0.60667,-0.76235,-0.54266,-0.43439,-0.61869,-0.45348,-0.5137,-0.45862,-0.4318,-0.39137,-0.18436,-0.30067,-0.43398,-0.11795,-0.25963,-0.38182,-0.30503,-0.3077,-0.23119,-0.28933,-0.0057128,-0.31897,0.00072422,-0.10927,0.12654,-0.26069,-0.012837,-0.13493,-0.080506,0.0075136,-0.20689,0.10585,-0.21966,-0.18001,0.0067294,-0.16785,-0.17472,-0.090941,0.049293,0.12328,0.025211,-0.073846,0.0024206,0.071444,0.11894,-0.17889,-0.12614,-0.069371,-0.14342,-0.013006,0.006668,-0.036367,0.050082,-0.076907,0.11408,0.034663,0.025916,0.022857,-0.013519,-0.013727,-0.085266,0.064227,-0.029388,0.047909,0.0077712,0.020383,0.018817,-0.013743,-0.001818135423,0.006158196432
9161,-1.2741,-0.85263,-0.73373,-0.63586,-0.57376,-0.53041,-0.71628,-0.57987,-0.4115,-0.70256,-0.66092,-0.661,-0.63269,-0.80074,-0.57032,-0.43898,-0.64807,-0.46916,-0.51695,-0.49566,-0.4373,-0.40541,-0.17069,-0.29739,-0.44233,-0.11876,-0.2888,-0.40001,-0.30882,-0.3224,-0.2534,-0.30034,-0.0065024,-0.33021,-0.00958,-0.15579,0.12468,-0.25979,-0.019451,-0.14259,-0.07207,0.0035556,-0.21302,0.11165,-0.21991,-0.21436,0.018762,-0.17598,-0.1774,-0.083969,0.02348,0.13858,0.042625,-0.11577,-0.0046611,0.076131,0.11017,-0.18607,-0.1186,-0.058536,-0.15353,-0.0052736,0.023607,-0.041902,0.037933,-0.09434,0.082375,0.030065,0.038359,0.025813,-0.018583,-0.019672,-0.063306,0.063552,-0.039647,0.047197,-0.012113,0.013168,0.00079779,-0.020905,-0.002631363594,0.006052566972
9171,-1.2679,-0.83651,-0.74211,-0.61842,-0.57463,-0.53084,-0.71078,-0.5861,-0.39166,-0.74492,-0.70951,-0.66579,-0.63646,-0.83009,-0.58516,-0.43254,-0.69012,-0.4633,-0.51942,-0.5109,-0.43903,-0.41763,-0.15652,-0.30544,-0.45026,-0.11931,-0.3245,-0.39393,-0.31904,-0.32872,-0.27098,-0.30528,0.018869,-0.32986,-0.003305,-0.18586,0.12344,-0.26738,-0.021016,-0.14911,-0.076422,0.010544,-0.20463,0.1172,-0.23278,-0.23887,0.015807,-0.20671,-0.18739,-0.090302,0.0089522,0.15636,0.026285,-0.13064,-0.00077006,0.086066,0.13078,-0.16982,-0.11363,-0.061125,-0.16646,-0.006247,0.028256,-0.045853,0.04963,-0.080939,0.047112,0.023649,0.030978,0.030371,-0.022509,-0.015438,-0.05576,0.065391,-0.051308,0.045457,-0.018905,0.016625,-0.011756,-0.018658,-0.0018535346656,0.006041900294
9181,-1.2083,-0.80869,-0.71596,-0.58758,-0.56453,-0.51985,-0.72887,-0.55477,-0.38295,-0.73529,-0.70791,-0.67882,-0.64716,-0.87211,-0.57355,-0.41252,-0.71578,-0.46777,-0.52171,-0.48889,-0.44651,-0.41273,-0.13209,-0.30543,-0.43977,-0.1033,-0.33246,-0.37578,-0.31671,-0.34075,-0.26751,-0.31376,0.0053463,-0.34052,-0.0083109,-0.2109,0.14261,-0.26504,-0.026274,-0.14725,-0.072488,0.0046227,-0.22427,0.077598,-0.23847,-0.24162,0.0078303,-0.23315,-0.18925,-0.10002,-0.0023313,0.13691,0.03307,-0.16092,-0.0040101,0.067724,0.11657,-0.1697,-0.099332,-0.062733,-0.17042,-0.0089001,0.022098,-0.041047,0.049208,-0.081304,0.034829,0.015957,0.033529,0.031008,-0.032105,-0.0112,-0.056086,0.074584,-0.05947,0.039003,-0.034131,0.023777,-0.020486,-0.0054569,-0.002339542186,0.00610719018
9191,-1.1533,-0.74655,-0.69309,-0.55635,-0.5348,-0.49651,-0.71295,-0.50863,-0.32173,-0.74154,-0.70899,-0.65871,-0.63356,-0.88716,-0.56914,-0.34809,-0.71902,-0.45062,-0.4999,-0.46212,-0.44974,-0.42245,-0.11388,-0.28851,-0.44773,-0.097185,-0.34761,-0.38315,-0.29624,-0.35384,-0.268,-0.29997,0.06343,-0.31019,-0.01699,-0.18642,0.12409,-0.27177,-0.042002,-0.15356,-0.080903,-0.013361,-0.22278,0.064596,-0.24785,-0.22982,-0.0051986,-0.23629,-0.19789,-0.10207,0.0013064,0.12432,-0.0024571,-0.13929,-0.0038789,0.030152,0.12882,-0.18145,-0.087645,-0.072557,-0.1762,-0.0079218,0.011788,-0.042882,0.052986,-0.076153,0.042097,0.015951,0.040216,0.021202,-0.013554,-0.00029814,-0.03636,0.054444,-0.055215,0.045116,-0.035564,0.038907,-0.012655,0.016137,-0.002732943092,0.00620991253
9201,-1.0638,-0.68653,-0.65623,-0.47287,-0.48841,-0.44379,-0.67672,-0.4318,-0.27937,-0.70784,-0.65228,-0.63747,-0.61093,-0.88907,-0.52981,-0.31058,-0.72391,-0.42393,-0.48149,-0.41977,-0.4289,-0.39934,-0.09295,-0.26296,-0.39918,-0.07344,-0.32813,-0.38894,-0.28968,-0.34365,-0.25814,-0.30045,0.073612,-0.29873,-0.025065,-0.16968,0.10762,-0.27051,-0.028072,-0.12986,-0.069003,-0.020205,-0.21097,0.069134,-0.26348,-0.19686,0.010522,-0.22208,-0.19966,-0.10612,-0.0028382,0.11824,0.00028591,-0.16277,-0.0014743,0.036624,0.12059,-0.19503,-0.086083,-0.059866,-0.1577,-0.0085519,-0.01061,-0.048474,0.043196,-0.059994,0.047803,0.014436,0.032752,0.028453,-0.014558,0.013995,-0.041262,0.041098,-0.086538,0.052402,-0.049306,0.042802,-0.00084015,0.018883,-0.002888127316,0.008478540766
9211,-0.96917,-0.52513,-0.58348,-0.39146,-0.43867,-0.33601,-0.60988,-0.31495,-0.15646,-0.65444,-0.59862,-0.57638,-0.52207,-0.86621,-0.48535,-0.20856,-0.68554,-0.34602,-0.41432,-0.35688,-0.39051,-0.35643,0.0027554,-0.22772,-0.36014,-0.02691,-0.31873,-0.36461,-0.26511,-0.32133,-0.20924,-0.28936,0.15456,-0.26646,-0.03028,-0.15808,0.088503,-0.25709,-0.02345,-0.11367,-0.077461,-0.010809,-0.14149,0.032052,-0.23881,-0.1484,0.024029,-0.15016,-0.18687,-0.091687,0.025483,0.11949,-0.033565,-0.098382,0.0026612,0.012227,0.11082,-0.21478,-0.092529,-0.050977,-0.14721,-0.0045603,-0.015186,-0.045609,0.038769,-0.053846,0.033964,-0.00019118,0.04123,0.027324,0.0096202,0.026221,-0.0118,0.012388,-0.092582,0.0464,-0.053146,0.049037,0.0078838,0.064893,-0.009363025188,0.0804863348
9221,-0.84251,-0.26922,-0.49951,-0.23298,-0.35895,-0.16231,-0.47965,-0.18715,-0.016843,-0.67371,-0.60226,-0.47944,-0.41008,-0.77084,-0.48253,-0.055802,-0.6235,-0.26819,-0.31822,-0.34281,-0.31258,-0.28054,0.21287,-0.13281,-0.37811,0.067624,-0.33735,-0.34774,-0.22265,-0.27628,-0.17688,-0.26355,0.25357,-0.21823,-0.037509,-0.1702,0.064393,-0.24041,-0.011663,-0.067042,-0.054747,-0.014489,-0.076623,0.009466,-0.19284,-0.15277,0.08826,-0.10098,-0.14433,-0.078736,0.045214,0.10724,-0.063122,-0.063077,-0.0049549,-0.018474,0.087563,-0.22435,-0.094245,-0.025706,-0.14648,-0.009081,-0.015495,-0.029304,0.055815,-0.05792,0.039366,-0.024627,0.064628,0.017695,0.034587,0.047306,-0.0078624,-0.027,-0.085197,0.088036,-0.050312,0.081278,0.015395,0.061313,-0.009297602482,0.06020863096
9231,-0.69282,0.0044142,-0.42449,-0.10942,-0.31125,-0.048615,-0.39814,-0.093808,0.10948,-0.64175,-0.58474,-0.38763,-0.31862,-0.61952,-0.46085,0.10541,-0.52359,-0.22984,-0.2584,-0.28477,-0.28167,-0.23602,0.36068,-0.066387,-0.34408,0.1211,-0.33989,-0.32246,-0.19383,-0.27266,-0.14494,-0.24498,0.30163,-0.17737,-0.050522,-0.18282,0.040235,-0.24181,-0.017477,-0.046062,-0.050235,-0.027471,-0.037405,-0.034088,-0.15881,-0.12047,0.10089,-0.069955,-0.11378,-0.075295,0.046986,0.095154,-0.098674,-0.024252,-0.0029757,-0.073653,0.073103,-0.22252,-0.073395,0.0015917,-0.14268,-0.0052908,-0.026922,-0.026251,0.068629,-0.0646,0.019405,-0.039476,0.08445,0.0044211,0.054363,0.050269,0.060974,-0.035696,-0.023329,0.11942,-0.018172,0.086891,0.001131,0.078538,-0.06886554262,0.12384278312
9241,-0.51953,0.19777,-0.27775,0.027053,-0.25731,0.036976,-0.33235,-0.0065629,0.16285,-0.59133,-0.54712,-0.32292,-0.23287,-0.49742,-0.42523,0.17277,-0.44838,-0.16732,-0.20173,-0.28867,-0.20233,-0.18466,0.44411,-0.012754,-0.31661,0.17524,-0.34655,-0.29213,-0.16723,-0.25076,-0.1464,-0.23732,0.30659,-0.17981,-0.047655,-0.20715,0.027316,-0.26181,-0.010468,-0.031027,-0.036848,-0.045403,-0.04105,-0.036698,-0.10377,-0.14516,0.12551,-0.071055,-0.095564,-0.063102,-0.0041445,0.094859,-0.04589,-0.033453,-0.019399,-0.022902,0.051125,-0.21552,-0.062108,0.029391,-0.12192,0.0016257,-0.028626,-0.025303,0.066511,-0.0682,0.010945,-0.056097,0.09933,0.012482,0.068468,0.054893,0.060311,-0.042142,0.0082964,0.12608,-0.043652,0.088676,-0.0065982,0.069177,-0.08008982132,0.15778472488
9251,-0.32423,0.39306,-0.078383,0.22449,-0.16583,0.10266,-0.30465,0.073967,0.20884,-0.51366,-0.50066,-0.29227,-0.20938,-0.45283,-0.34709,0.22222,-0.41622,-0.024671,-0.13617,-0.25509,-0.19729,-0.13623,0.34646,0.054567,-0.28777,0.17287,-0.31525,-0.25686,-0.13045,-0.24739,-0.11841,-0.21255,0.29238,-0.16698,-0.051098,-0.23632,-0.010852,-0.25939,-0.031702,-0.040626,-0.039042,-0.043878,-0.055374,-0.061203,-0.1094,-0.1576,0.084491,-0.084901,-0.09284,-0.075849,-0.027855,0.077445,-0.057736,-0.057797,-0.033216,-0.061941,0.036609,-0.20635,-0.011839,0.034146,-0.098744,0.015686,-0.052224,-0.056429,0.078006,-0.054457,-0.015467,-0.060231,0.088823,0.0096056,0.031682,0.037917,0.050631,-0.039661,-0.00799,0.12688,-0.038617,0.067778,-0.0092242,0.060717,-0.15547213338,0.3164191594
9261,-0.15837,0.45708,0.040722,0.33677,-0.11047,0.18699,-0.25789,0.13847,0.24368,-0.42184,-0.42426,-0.23597,-0.13294,-0.37769,-0.2916,0.2287,-0.33484,0.062171,-0.10072,-0.19828,-0.1453,-0.086511,0.36131,0.087187,-0.22278,0.16551,-0.2931,-0.21454,-0.088833,-0.22292,-0.09135,-0.19748,0.24579,-0.15551,-0.058556,-0.2547,-0.018038,-0.25674,-0.028035,-0.041852,-0.039866,-0.049705,-0.051402,-0.058715,-0.084686,-0.14445,0.090507,-0.08183,-0.07663,-0.07324,-0.042545,0.060171,-0.026292,-0.069848,-0.047104,-0.034353,0.026969,-0.20901,0.0061381,0.056618,-0.077496,0.01291,-0.060337,-0.060947,0.08751,-0.056686,-0.028755,-0.048509,0.092886,0.0093354,0.015512,0.031892,0.053678,-0.046492,-0.023403,0.10565,-0.058412,0.058269,-0.013649,0.047387,-0.425828593,0.5050245224
9271,-0.0029925,0.60064,0.13663,0.42588,-0.040451,0.27488,-0.20636,0.22144,0.28151,-0.34195,-0.35041,-0.15719,-0.045452,-0.32544,-0.25031,0.2932,-0.25987,0.11873,-0.022589,-0.13162,-0.1206,-0.049156,0.3841,0.11647,-0.17086,0.19968,-0.25232,-0.18323,-0.072455,-0.20291,-0.056133,-0.17341,0.27785,-0.11382,-0.063144,-0.24349,-0.03088,-0.25511,-0.037953,-0.023243,-0.033133,-0.042854,-0.03458,-0.098057,-0.056587,-0.12625,0.089399,-0.040052,-0.062456,-0.079739,-0.031328,0.043786,-0.047105,-0.022131,-0.036374,-0.052395,0.011738,-0.20704,0.03881,0.075531,-0.058812,0.0075775,-0.072766,-0.062734,0.076398,-0.048369,-0.028098,-0.053378,0.10079,0.0014931,0.026273,0.05309,0.052784,-0.063844,-0.035236,0.095468,-0.061035,0.053934,-0.0072752,0.029278,-0.2485855258,0.472454839
9281,0.16065,0.7707,0.2685,0.52099,0.02739,0.35428,-0.14656,0.29469,0.35275,-0.28902,-0.29667,-0.074363,0.025164,-0.21459,-0.20066,0.37852,-0.19371,0.15936,0.029307,-0.10329,-0.096851,-0.030212,0.41364,0.14335,-0.15853,0.22208,-0.23713,-0.16291,-0.056455,-0.19087,0.0020602,-0.13887,0.28684,-0.085505,-0.065927,-0.22678,-0.05579,-0.23868,-0.044296,-0.017956,-0.036939,-0.075178,-0.0086678,-0.14796,-0.037185,-0.11694,0.083559,-0.056984,-0.039733,-0.073912,-0.026159,0.029292,-0.068494,0.01679,-0.043682,-0.085591,0.0010492,-0.20916,0.0673,0.095178,-0.054239,0.0010588,-0.077425,-0.057494,0.094244,-0.03147,-0.011594,-0.061091,0.1011,0.0060216,0.031391,0.05408,0.06782,-0.057489,-0.010506,0.12087,-0.011506,0.033899,-0.031642,0.023254,-0.1724992283,0.431861889
9291,0.25032,0.96181,0.29756,0.58078,0.064943,0.4032,-0.094141,0.31528,0.4171,-0.27064,-0.33045,-0.024978,0.071213,-0.17403,-0.18499,0.48349,-0.15897,0.17363,0.062706,-0.079701,-0.08444,-0.036668,0.43249,0.16586,-0.16804,0.2402,-0.24766,-0.15221,-0.030348,-0.17906,-0.0091331,-0.14288,0.30565,-0.068812,-0.082532,-0.21643,-0.073854,-0.24837,-0.072905,-0.023044,-0.046119,-0.069627,0.0057478,-0.17874,-0.015689,-0.12893,0.070191,-0.020617,-0.02791,-0.09344,-0.022816,0.027123,-0.11148,0.036279,-0.048525,-0.1324,-0.0071438,-0.19881,0.075284,0.10997,-0.048288,0.0046425,-0.086483,-0.055927,0.094143,-0.032188,-0.035912,-0.06394,0.10231,-0.0047123,0.031543,0.045595,0.084477,-0.058586,-0.013516,0.13893,0.0042271,0.027861,-0.0509,0.038285,-0.10860948834,0.4908345732
9301,0.32124,1.0736,0.38023,0.64878,0.13763,0.45667,-0.044434,0.35727,0.44085,-0.29706,-0.36074,0.0046776,0.1097,-0.13899,-0.17729,0.52323,-0.14559,0.22379,0.075069,-0.11559,-0.05163,-0.010928,0.4836,0.21192,-0.17929,0.2706,-0.26688,-0.16627,-0.017478,-0.14781,-0.0026703,-0.12727,0.30463,-0.073472,-0.076006,-0.24975,-0.07575,-0.27775,-0.047978,-0.0094284,-0.025499,-0.085071,-0.01378,-0.16527,-0.014942,-0.15943,0.11329,-0.032305,-0.0059909,-0.07234,-0.076409,0.01895,-0.064932,-0.017337,-0.045739,-0.094823,-0.034778,-0.17218,0.079111,0.13416,-0.044502,0.0052446,-0.086068,-0.056152,0.081386,-0.04084,-0.096013,-0.076142,0.098619,-0.0044911,0.035366,0.043668,0.018063,-0.035437,-0.031083,0.13566,0.0042157,0.049089,-0.047002,0.016787,0.18477216028,0.6450862764
9311,0.44098,1.1704,0.48657,0.71046,0.22816,0.48404,0.025112,0.39568,0.45608,-0.2641,-0.36663,0.046878,0.16026,-0.094983,-0.15811,0.53762,-0.1124,0.29876,0.10259,-0.12549,-0.015608,0.022602,0.51536,0.24781,-0.17578,0.2695,-0.26655,-0.15176,0.010559,-0.11882,0.01966,-0.11633,0.2525,-0.067987,-0.080643,-0.25582,-0.08233,-0.28712,-0.048114,0.028335,-0.0083244,-0.10031,-0.0029644,-0.2235,0.01606,-0.15535,0.12626,-0.044054,0.0084725,-0.067418,-0.090487,0.016717,-0.025734,-0.027559,-0.062779,-0.070327,-0.044,-0.16655,0.082622,0.15251,-0.041152,0.013186,-0.10302,-0.055977,0.07254,-0.05666,-0.14331,-0.069884,0.10377,0.0067231,0.033538,0.022416,0.015515,-0.031347,-0.025492,0.14232,-0.021589,0.03847,-0.040713,0.0020695,0.3548894328,0.6641158884
9321,0.6196,1.322,0.756,0.81426,0.34279,0.50888,0.10952,0.47047,0.51642,-0.21996,-0.29479,0.12288,0.22063,-0.021197,-0.093935,0.59926,-0.077164,0.35815,0.14921,-0.092464,0.035656,0.091192,0.56475,0.31769,-0.17107,0.33264,-0.24618,-0.1329,0.031857,-0.08613,0.061453,-0.091713,0.32051,-0.046351,-0.093475,-0.25202,-0.11273,-0.27583,-0.051888,0.045449,0.010557,-0.096897,0.032702,-0.27967,0.021217,-0.14068,0.13641,-0.059141,0.023096,-0.06622,-0.090981,0.011274,-0.021749,-0.024272,-0.06998,-0.099036,-0.079382,-0.1337,0.092929,0.141,-0.029567,0.011137,-0.10284,-0.061628,0.044532,-0.021165,-0.14718,-0.095853,0.10239,0.0047862,0.036577,0.018956,0.049107,-0.027828,-0.031987,0.14592,-0.024577,0.047423,-0.061511,0.020865,0.646173486,0.7430887992
9331,0.74884,1.4477,0.80317,0.82189,0.38631,0.49654,0.15525,0.48537,0.56092,-0.10287,-0.15439,0.2061,0.25271,0.031995,-0.048421,0.63448,-0.028859,0.35588,0.17397,0.0071588,0.070508,0.10489,0.55872,0.31841,-0.098185,0.34189,-0.15807,-0.10146,0.052558,-0.081818,0.074525,-0.073751,0.36177,-0.052215,-0.097081,-0.23119,-0.11654,-0.21318,-0.076912,0.019412,-0.005256,-0.079752,0.061804,-0.26385,0.029572,-0.082996,0.12204,-0.041119,0.021387,-0.06254,-0.050897,-0.0039704,-0.04062,0.0025891,-0.052547,-0.11993,-0.075067,-0.12816,0.1132,0.14477,-0.010102,-0.0069282,-0.13338,-0.063588,0.027714,-0.00047933,-0.11312,-0.1026,0.10379,-0.0070821,0.040209,0.026719,0.061086,-0.04968,-0.020909,0.13948,-0.022625,0.036775,-0.085246,0.045618,0.4816985098,0.7179139976
9341,0.85352,1.5104,0.81715,0.83459,0.42891,0.51179,0.16156,0.49956,0.6095,-0.025687,-0.038257,0.24022,0.26627,0.061404,-0.0058905,0.64236,0.014608,0.35995,0.20822,0.08765,0.083099,0.11919,0.53446,0.31201,-0.043668,0.31526,-0.066555,-0.05795,0.062682,-0.068925,0.082422,-0.057593,0.31972,-0.038526,-0.097477,-0.22064,-0.12753,-0.1679,-0.082441,0.0048542,-0.010735,-0.08405,0.083535,-0.25634,0.02787,-0.059881,0.099034,-0.067407,0.027733,-0.063111,-0.033404,-0.024332,-0.04458,0.0004785,-0.047483,-0.11387,-0.095194,-0.11367,0.12575,0.12638,-0.0017748,-0.025679,-0.14227,-0.087445,0.03382,-0.0074194,-0.074884,-0.093173,0.10485,-0.0070944,0.038135,0.022104,0.074222,-0.0674,-0.026811,0.094545,-0.025007,0.024133,-0.079842,0.050219,0.4351113396,0.8033243964
9351,0.8988,1.5423,0.79349,0.84163,0.48191,0.51457,0.18353,0.51111,0.61873,-0.01451,-0.034285,0.27313,0.28601,0.087572,0.0023957,0.6472,0.028362,0.33987,0.21647,0.11896,0.10174,0.12167,0.53653,0.34041,-0.018453,0.30839,-0.042883,-0.064529,0.093766,-0.071097,0.08466,-0.040557,0.29019,-0.021875,-0.093475,-0.23565,-0.13033,-0.18776,-0.093533,0.012095,-0.0045034,-0.08595,0.085244,-0.26813,0.027607,-0.080799,0.086636,-0.041621,0.031799,-0.069579,-0.042982,-0.024079,-0.039222,0.03442,-0.049344,-0.13329,-0.10444,-0.095381,0.12379,0.11954,-0.0049153,-0.013978,-0.14769,-0.092989,-0.0025889,-0.021531,-0.068127,-0.094187,0.10453,-0.011137,0.032951,0.014527,0.081907,-0.052212,-0.03868,0.098143,-0.039235,0.0049174,-0.061597,0.052013,0.6992382792,0.896998115
9361,0.99809,1.5968,0.89729,0.91422,0.55675,0.53848,0.24218,0.5531,0.65736,-0.013876,-0.0041,0.33024,0.3319,0.15215,0.024988,0.67367,0.068309,0.37927,0.23964,0.13299,0.12976,0.17604,0.54165,0.39065,0.0064963,0.32664,-0.011564,-0.063204,0.09599,-0.047444,0.10638,-0.012646,0.27405,-0.0044518,-0.10461,-0.21329,-0.14062,-0.19148,-0.079886,0.013486,0.0064943,-0.10589,0.082465,-0.27055,0.036127,-0.08601,0.089952,-0.036228,0.054031,-0.04612,-0.057229,-0.02747,-0.03059,0.019149,-0.036786,-0.12747,-0.11132,-0.075759,0.11482,0.1042,-0.0050579,-0.015503,-0.13334,-0.087865,-0.015706,-0.013804,-0.067808,-0.10247,0.10909,-0.0053738,0.031311,0.0090712,0.043992,-0.061947,-0.026308,0.094979,-0.024461,0.0036378,-0.045932,0.04609,0.8438556678,0.9683849548
9371,1.1673,1.6665,1.0038,0.96027,0.66979,0.58588,0.29732,0.64984,0.85843,0.060856,0.094431,0.41101,0.39984,0.21388,0.11118,0.72574,0.15054,0.44981,0.29243,0.16388,0.1651,0.23048,0.58141,0.40054,0.044687,0.38332,0.078367,-0.011713,0.11361,-0.0089708,0.14683,0.013617,0.33675,0.018669,-0.10637,-0.23932,-0.14714,-0.18507,-0.073637,0.017243,0.029282,-0.10392,0.091174,-0.30783,0.067554,-0.059331,0.070847,0.0044561,0.070949,-0.031653,-0.055641,-0.024828,-0.046211,0.046424,-0.056416,-0.20045,-0.12691,-0.055246,0.10943,0.087502,0.0096791,-0.0053789,-0.15385,-0.083637,-0.054851,0.01033,-0.056276,-0.098655,0.12284,-0.0054371,0.043887,0.02172,0.030497,-0.072467,-0.027594,0.075677,-0.032461,0.004599,-0.046596,0.039345,1.047920302,1.0549260656
9381,1.2878,1.729,1.1048,1.0301,0.82222,0.64229,0.33228,0.73632,1.104,0.17567,0.15343,0.4515,0.44567,0.2674,0.17603,0.7194,0.1941,0.50329,0.29729,0.20525,0.22059,0.27804,0.61599,0.42453,0.15249,0.40576,0.12208,0.057465,0.13894,0.014387,0.14227,0.050941,0.2416,0.0021041,-0.084121,-0.28798,-0.13777,-0.14435,-0.075207,0.027475,0.036353,-0.13339,0.10678,-0.2843,0.10199,0.01752,0.055137,-0.029017,0.084938,-0.043045,-0.081383,-0.050462,-0.026031,-0.0066183,-0.079547,-0.23617,-0.14549,-0.035411,0.14746,0.091238,0.047398,-0.015309,-0.17592,-0.089156,-0.050041,-0.015601,-0.13299,-0.097495,0.12101,-0.014784,0.013255,0.039382,-0.01047,-0.066619,-0.034092,0.051511,-0.055894,-0.0044918,-0.066825,0.02639,1.4285583468,1.1380910852
9391,1.3736,1.7929,1.2237,1.0907,0.97725,0.66242,0.40787,0.82175,1.2075,0.26159,0.20308,0.53361,0.50423,0.32213,0.25521,0.73946,0.29799,0.56693,0.37874,0.25812,0.2529,0.33331,0.54989,0.46054,0.22069,0.38504,0.15529,0.10702,0.19926,0.030988,0.16365,0.077477,0.25917,0.061482,-0.085996,-0.26122,-0.18035,-0.11186,-0.096898,0.026655,0.028879,-0.11932,0.14322,-0.29883,0.15771,0.064395,0.058344,-0.030832,0.095924,-0.032062,-0.077771,-0.049522,-0.045872,0.012232,-0.070461,-0.26438,-0.1109,-0.033751,0.18849,0.11441,0.074279,-0.0047763,-0.18802,-0.10704,-0.022828,-0.0071772,-0.16345,-0.089345,0.14232,-0.02048,0.02096,0.029374,0.01512,-0.07213,-0.030052,0.06133,-0.05293,-0.028045,-0.08521,0.024044,1.8129114236,1.2746737392
9401,1.4499,1.7574,1.203,1.0714,1.0646,0.64331,0.43306,0.82937,1.1714,0.38886,0.30923,0.59059,0.54674,0.3679,0.31743,0.70958,0.34111,0.56103,0.38812,0.33605,0.29106,0.3362,0.51655,0.47468,0.24946,0.36599,0.1943,0.12018,0.20959,0.0728,0.16943,0.09509,0.12916,0.069393,-0.086334,-0.24684,-0.18325,-0.042584,-0.08161,0.040476,0.047377,-0.094967,0.15315,-0.30263,0.16698,0.13006,0.056892,-0.025475,0.08983,-0.0087676,-0.018839,-0.070761,-0.037451,0.041406,-0.065506,-0.23397,-0.092424,-0.010093,0.18921,0.12824,0.097689,-0.0092744,-0.18351,-0.10087,-0.013412,-0.0031531,-0.16259,-0.078261,0.11894,-0.015445,0.012402,0.014981,0.023552,-0.072112,-0.035222,0.031373,-0.05895,-0.049036,-0.075711,-0.0024924,1.5652095924,1.1955932528
9411,1.5631,1.7896,1.4489,1.1512,1.1894,0.69322,0.53375,0.9016,1.2347,0.3931,0.37894,0.62638,0.64431,0.41693,0.39634,0.76115,0.36592,0.67309,0.43622,0.35978,0.37243,0.42073,0.64789,0.46307,0.24847,0.42425,0.19848,0.11723,0.22485,0.1172,0.21732,0.12744,0.2456,0.12774,-0.089466,-0.23582,-0.20349,0.0011009,-0.081481,0.086841,0.065096,-0.08184,0.19917,-0.36029,0.14238,0.12479,0.078244,0.02874,0.10171,0.0066233,0.0084837,-0.085684,-0.036178,0.06239,-0.061587,-0.23864,-0.12378,0.01786,0.17819,0.11103,0.096072,0.0015675,-0.1559,-0.092815,-0.024759,-0.0086374,-0.16436,-0.086359,0.12408,-0.020202,0.042392,0.017265,0.12415,-0.10605,-0.016856,0.050309,-0.0082332,-0.034323,-0.031584,0.0013475,1.3263128518,1.0203863042
9421,1.7327,1.9431,1.6552,1.2869,1.4046,0.81806,0.60531,1.0015,1.5419,0.37542,0.40822,0.63064,0.71933,0.49029,0.47946,0.8337,0.44217,0.75177,0.48354,0.37116,0.44384,0.51697,0.74425,0.50582,0.27859,0.49002,0.17902,0.20728,0.25248,0.16828,0.24531,0.20567,0.25108,0.15321,-0.078403,-0.30797,-0.20198,-0.022838,-0.067678,0.11175,0.087787,-0.11999,0.16421,-0.32644,0.17278,0.094853,0.075064,0.008488,0.15879,0.0080382,-0.05525,-0.093461,-0.05411,0.039007,-0.082656,-0.37556,-0.15169,0.05139,0.16482,0.16372,0.13069,-0.012791,-0.15294,-0.089014,-0.0074154,-0.006827,-0.19245,-0.091956,0.13862,-0.023506,0.038179,0.011617,0.12128,-0.063906,-0.010203,0.055059,0.014561,-0.007717,-0.047818,0.00083696,1.7158729832,1.160891412
9431,1.7357,1.9167,1.5758,1.278,1.514,0.79829,0.62821,1.002,1.5076,0.38856,0.40888,0.59106,0.69521,0.4501,0.51527,0.79226,0.47285,0.7473,0.50949,0.39273,0.43765,0.51234,0.59118,0.53517,0.28027,0.42927,0.15693,0.24805,0.31389,0.18246,0.23223,0.19735,0.10488,0.20174,-0.065384,-0.31395,-0.22178,-0.034726,-0.063544,0.17786,0.082609,-0.13313,0.13482,-0.32575,0.22021,0.081466,0.068977,-0.026803,0.15235,0.013618,-0.088182,-0.080161,-0.046731,0.029133,-0.10345,-0.33013,-0.079359,0.075219,0.22741,0.20581,0.14549,-0.0055078,-0.15366,-0.096969,0.061805,0.00069979,-0.23074,-0.058255,0.12296,-0.028143,0.025697,-0.025782,0.1035,-0.048597,-0.0333,0.047748,0.019437,-0.037777,-0.062164,0.0034025,1.7449207794,1.3102780618
